"Simulation" "Statistic" "Tool" "Value"
"377" "RSEMsim" "spearmans" "eXpress_cor" 0.562898283570373
"378" "RSEMsim" "spearmans" "Kallisto_cor" 0.889076117576589
"379" "RSEMsim" "spearmans" "RSEM_cor" 0.865174300310443
"380" "RSEMsim" "spearmans" "Salmon_align_cor" 0.798310054012998
"381" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.87256985263229
"382" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.876283635567148
"383" "RSEMsim" "spearmans" "Sailfish_cor" 0.867687169810491
"384" "RSEMsim" "spearmans" "eXpress_cor" 0.553543206122395
"385" "RSEMsim" "spearmans" "Kallisto_cor" 0.873188142004369
"386" "RSEMsim" "spearmans" "RSEM_cor" 0.863843666844808
"387" "RSEMsim" "spearmans" "Salmon_align_cor" 0.810082072364047
"388" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.881984676745263
"389" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.885372869680685
"390" "RSEMsim" "spearmans" "Sailfish_cor" 0.878327157526488
"391" "RSEMsim" "spearmans" "eXpress_cor" 0.557971449001752
"392" "RSEMsim" "spearmans" "Kallisto_cor" 0.8869980016559
"393" "RSEMsim" "spearmans" "RSEM_cor" 0.864072277434325
"394" "RSEMsim" "spearmans" "Salmon_align_cor" 0.798538630415386
"395" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.878809982180406
"396" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.882107492562489
"397" "RSEMsim" "spearmans" "Sailfish_cor" 0.873718807379712
"398" "RSEMsim" "spearmans" "eXpress_cor" 0.54769320459049
"399" "RSEMsim" "spearmans" "Kallisto_cor" 0.879165217662694
"400" "RSEMsim" "spearmans" "RSEM_cor" 0.860823078570523
"401" "RSEMsim" "spearmans" "Salmon_align_cor" 0.794906887253735
"402" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.87342389212113
"403" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.876123485551614
"404" "RSEMsim" "spearmans" "Sailfish_cor" 0.868496618998669
"405" "RSEMsim" "spearmans" "eXpress_cor" 0.547995803000176
"406" "RSEMsim" "spearmans" "Kallisto_cor" 0.874253304878569
"407" "RSEMsim" "spearmans" "RSEM_cor" 0.852788667095064
"408" "RSEMsim" "spearmans" "Salmon_align_cor" 0.785507836242131
"409" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.869940129824101
"410" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.872456961652878
"411" "RSEMsim" "spearmans" "Sailfish_cor" 0.868383653893263
"412" "RSEMsim" "spearmans" "eXpress_cor" 0.539076552029777
"413" "RSEMsim" "spearmans" "Kallisto_cor" 0.871929731233625
"414" "RSEMsim" "spearmans" "RSEM_cor" 0.852634558274038
"415" "RSEMsim" "spearmans" "Salmon_align_cor" 0.78987749471259
"416" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.864628110572083
"417" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.874612200872372
"418" "RSEMsim" "spearmans" "Sailfish_cor" 0.859748840999922
"419" "RSEMsim" "spearmans" "eXpress_cor" 0.554985025058441
"420" "RSEMsim" "spearmans" "Kallisto_cor" 0.865264698689181
"421" "RSEMsim" "spearmans" "RSEM_cor" 0.866839826666371
"422" "RSEMsim" "spearmans" "Salmon_align_cor" 0.802391583267502
"423" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.885042180796969
"424" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.889319942273045
"425" "RSEMsim" "spearmans" "Sailfish_cor" 0.878905966674022
"426" "RSEMsim" "spearmans" "eXpress_cor" 0.559001935833397
"427" "RSEMsim" "spearmans" "Kallisto_cor" 0.884769263301706
"428" "RSEMsim" "spearmans" "RSEM_cor" 0.872492883271126
"429" "RSEMsim" "spearmans" "Salmon_align_cor" 0.79947116162784
"430" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.88636388352758
"431" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.892482622686714
"432" "RSEMsim" "spearmans" "Sailfish_cor" 0.882435319400275
"433" "RSEMsim" "spearmans" "eXpress_cor" 0.541976578969299
"434" "RSEMsim" "spearmans" "Kallisto_cor" 0.889919489362953
"435" "RSEMsim" "spearmans" "RSEM_cor" 0.891254675067219
"436" "RSEMsim" "spearmans" "Salmon_align_cor" 0.834546411345173
"437" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.89815912232752
"438" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.905349700059508
"439" "RSEMsim" "spearmans" "Sailfish_cor" 0.89300242044088
"440" "RSEMsim" "spearmans" "eXpress_cor" 0.603393025753132
"441" "RSEMsim" "spearmans" "Kallisto_cor" 0.899060035461335
"442" "RSEMsim" "spearmans" "RSEM_cor" 0.840844246840757
"443" "RSEMsim" "spearmans" "Salmon_align_cor" 0.778145867931876
"444" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.868018429631956
"445" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.865758582495663
"446" "RSEMsim" "spearmans" "Sailfish_cor" 0.856305220111568
"447" "RSEMsim" "spearmans" "eXpress_cor" 0.54070530666822
"448" "RSEMsim" "spearmans" "Kallisto_cor" 0.861840407088407
"449" "RSEMsim" "spearmans" "RSEM_cor" 0.868940614548186
"450" "RSEMsim" "spearmans" "Salmon_align_cor" 0.797240505567132
"451" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.886236444256195
"452" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.892050972152786
"453" "RSEMsim" "spearmans" "Sailfish_cor" 0.881728694907637
"454" "RSEMsim" "spearmans" "eXpress_cor" 0.56166323571053
"455" "RSEMsim" "spearmans" "Kallisto_cor" 0.886910252325706
"456" "RSEMsim" "spearmans" "RSEM_cor" 0.876352837654763
"457" "RSEMsim" "spearmans" "Salmon_align_cor" 0.811127738656373
"458" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.891793228006408
"459" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.895737639735122
"460" "RSEMsim" "spearmans" "Sailfish_cor" 0.886129396265817
"461" "RSEMsim" "spearmans" "eXpress_cor" 0.563860806434343
"462" "RSEMsim" "spearmans" "Kallisto_cor" 0.89366037350205
"463" "RSEMsim" "spearmans" "RSEM_cor" 0.876818278767254
"464" "RSEMsim" "spearmans" "Salmon_align_cor" 0.810618663861633
"465" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.896571267162714
"466" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.900310292958465
"467" "RSEMsim" "spearmans" "Sailfish_cor" 0.891456427771447
"468" "RSEMsim" "spearmans" "eXpress_cor" 0.559346427133162
"469" "RSEMsim" "spearmans" "Kallisto_cor" 0.898370276857336
"470" "RSEMsim" "spearmans" "RSEM_cor" 0.871727684368816
"471" "RSEMsim" "spearmans" "Salmon_align_cor" 0.803155150209416
"472" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.88814195141488
"473" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.890513265938627
"474" "RSEMsim" "spearmans" "Sailfish_cor" 0.884364396566889
"475" "RSEMsim" "spearmans" "eXpress_cor" 0.562832713629521
"476" "RSEMsim" "spearmans" "Kallisto_cor" 0.889476140822645
"477" "RSEMsim" "spearmans" "RSEM_cor" 0.866090183031493
"478" "RSEMsim" "spearmans" "Salmon_align_cor" 0.803755491955869
"479" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.877550158327536
"480" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.883214783129096
"481" "RSEMsim" "spearmans" "Sailfish_cor" 0.873118608974989
"482" "RSEMsim" "spearmans" "eXpress_cor" 0.554447881366363
"483" "RSEMsim" "spearmans" "Kallisto_cor" 0.881030801709417
"484" "RSEMsim" "spearmans" "RSEM_cor" 0.863124893985855
"485" "RSEMsim" "spearmans" "Salmon_align_cor" 0.795372168694127
"486" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.875941161053119
"487" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.8785380460145
"488" "RSEMsim" "spearmans" "Sailfish_cor" 0.873386682733427
"489" "RSEMsim" "spearmans" "eXpress_cor" 0.559725767804808
"490" "RSEMsim" "spearmans" "Kallisto_cor" 0.877039675724946
"491" "RSEMsim" "spearmans" "RSEM_cor" 0.879206526034167
"492" "RSEMsim" "spearmans" "Salmon_align_cor" 0.815572778195159
"493" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.900132286956073
"494" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.904368251209299
"495" "RSEMsim" "spearmans" "Sailfish_cor" 0.896608713066817
"496" "RSEMsim" "spearmans" "eXpress_cor" 0.563355958343789
"497" "RSEMsim" "spearmans" "Kallisto_cor" 0.902505570598653
"498" "RSEMsim" "spearmans" "RSEM_cor" 0.847617500707409
"499" "RSEMsim" "spearmans" "Salmon_align_cor" 0.782071487594338
"500" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.858941457323774
"501" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.865315825571174
"502" "RSEMsim" "spearmans" "Sailfish_cor" 0.855308690658915
"503" "RSEMsim" "spearmans" "eXpress_cor" 0.569014047620344
"504" "RSEMsim" "spearmans" "Kallisto_cor" 0.858514013429123
"505" "RSEMsim" "spearmans" "RSEM_cor" 0.853898457051342
"506" "RSEMsim" "spearmans" "Salmon_align_cor" 0.783236213100123
"507" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.868653890425243
"508" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.874860610226403
"509" "RSEMsim" "spearmans" "Sailfish_cor" 0.864049049698794
"510" "RSEMsim" "spearmans" "eXpress_cor" 0.54668750187141
"511" "RSEMsim" "spearmans" "Kallisto_cor" 0.870478311911721
"512" "RSEMsim" "spearmans" "RSEM_cor" 0.857420598887166
"513" "RSEMsim" "spearmans" "Salmon_align_cor" 0.792448507751665
"514" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.873228713989209
"515" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.878187099729071
"516" "RSEMsim" "spearmans" "Sailfish_cor" 0.871191072969381
"517" "RSEMsim" "spearmans" "eXpress_cor" 0.550081757769622
"518" "RSEMsim" "spearmans" "Kallisto_cor" 0.875442895114041
"519" "RSEMsim" "spearmans" "RSEM_cor" 0.870892223157029
"520" "RSEMsim" "spearmans" "Salmon_align_cor" 0.795382040040759
"521" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.888713818510462
"522" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.892717894677561
"523" "RSEMsim" "spearmans" "Sailfish_cor" 0.8849247046908
"524" "RSEMsim" "spearmans" "eXpress_cor" 0.56006566250746
"525" "RSEMsim" "spearmans" "Kallisto_cor" 0.890344654734827
"526" "RSEMsim" "spearmans" "RSEM_cor" 0.859921652253686
"527" "RSEMsim" "spearmans" "Salmon_align_cor" 0.787696130362463
"528" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.882631508263192
"529" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.882772842023501
"530" "RSEMsim" "spearmans" "Sailfish_cor" 0.876628097583883
"531" "RSEMsim" "spearmans" "eXpress_cor" 0.559161480494835
"532" "RSEMsim" "spearmans" "Kallisto_cor" 0.879890714912868
"533" "RSEMsim" "spearmans" "RSEM_cor" 0.875060022411992
"534" "RSEMsim" "spearmans" "Salmon_align_cor" 0.805769136511143
"535" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.89405989439199
"536" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.897153882469418
"537" "RSEMsim" "spearmans" "Sailfish_cor" 0.88957728553256
"538" "RSEMsim" "spearmans" "eXpress_cor" 0.559533859876878
"539" "RSEMsim" "spearmans" "Kallisto_cor" 0.895229053612027
"540" "RSEMsim" "spearmans" "RSEM_cor" 0.864077456727545
"541" "RSEMsim" "spearmans" "Salmon_align_cor" 0.792855361075078
"542" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.867144230910924
"543" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.873613766102948
"544" "RSEMsim" "spearmans" "Sailfish_cor" 0.863858004666448
"545" "RSEMsim" "spearmans" "eXpress_cor" 0.549632701748188
"546" "RSEMsim" "spearmans" "Kallisto_cor" 0.869152059187456
"547" "RSEMsim" "spearmans" "RSEM_cor" 0.8666227716315
"548" "RSEMsim" "spearmans" "Salmon_align_cor" 0.792040263297818
"549" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.881457222275738
"550" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.887479468522701
"551" "RSEMsim" "spearmans" "Sailfish_cor" 0.877789856963097
"552" "RSEMsim" "spearmans" "eXpress_cor" 0.554460115567007
"553" "RSEMsim" "spearmans" "Kallisto_cor" 0.882677123974077
"554" "RSEMsim" "spearmans" "RSEM_cor" 0.869210003996751
"555" "RSEMsim" "spearmans" "Salmon_align_cor" 0.797197573410647
"556" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.880543513885969
"557" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.885768608615172
"558" "RSEMsim" "spearmans" "Sailfish_cor" 0.873949031775935
"559" "RSEMsim" "spearmans" "eXpress_cor" 0.547731004268132
"560" "RSEMsim" "spearmans" "Kallisto_cor" 0.881752371036408
"561" "RSEMsim" "spearmans" "RSEM_cor" 0.864902382380612
"562" "RSEMsim" "spearmans" "Salmon_align_cor" 0.8035342766946
"563" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.880420000542532
"564" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.883746525058452
"565" "RSEMsim" "spearmans" "Sailfish_cor" 0.874547017383254
"566" "RSEMsim" "spearmans" "eXpress_cor" 0.555870311548573
"567" "RSEMsim" "spearmans" "Kallisto_cor" 0.881789110381809
"568" "RSEMsim" "spearmans" "RSEM_cor" 0.870164880227237
"569" "RSEMsim" "spearmans" "Salmon_align_cor" 0.803967980172194
"570" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.88472464254695
"571" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.892472672619247
"572" "RSEMsim" "spearmans" "Sailfish_cor" 0.879233429566435
"573" "RSEMsim" "spearmans" "eXpress_cor" 0.552783813441604
"574" "RSEMsim" "spearmans" "Kallisto_cor" 0.886414395193776
"575" "RSEMsim" "spearmans" "RSEM_cor" 0.903870987231465
"576" "RSEMsim" "spearmans" "Salmon_align_cor" 0.844443766600828
"577" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.914236063753927
"578" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.919050700641399
"579" "RSEMsim" "spearmans" "Sailfish_cor" 0.908548147321472
"580" "RSEMsim" "spearmans" "eXpress_cor" 0.589783707677238
"581" "RSEMsim" "spearmans" "Kallisto_cor" 0.91626075392856
"582" "RSEMsim" "spearmans" "RSEM_cor" 0.880121972786128
"583" "RSEMsim" "spearmans" "Salmon_align_cor" 0.820747400241943
"584" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.886930434598537
"585" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.891828654975089
"586" "RSEMsim" "spearmans" "Sailfish_cor" 0.881132006672702
"587" "RSEMsim" "spearmans" "eXpress_cor" 0.552149096727843
"588" "RSEMsim" "spearmans" "Kallisto_cor" 0.887942742218131
"589" "RSEMsim" "spearmans" "RSEM_cor" 0.853543515205016
"590" "RSEMsim" "spearmans" "Salmon_align_cor" 0.785047826338492
"591" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.865726815488612
"592" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.869973714516412
"593" "RSEMsim" "spearmans" "Sailfish_cor" 0.862192768500663
"594" "RSEMsim" "spearmans" "eXpress_cor" 0.542530637750315
"595" "RSEMsim" "spearmans" "Kallisto_cor" 0.866591789637669
"596" "RSEMsim" "spearmans" "RSEM_cor" 0.877100994875149
"597" "RSEMsim" "spearmans" "Salmon_align_cor" 0.808872181854982
"598" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.893125080004398
"599" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.899246617651816
"600" "RSEMsim" "spearmans" "Sailfish_cor" 0.888874094223931
"601" "RSEMsim" "spearmans" "eXpress_cor" 0.568703642245079
"602" "RSEMsim" "spearmans" "Kallisto_cor" 0.893906877301799
"603" "RSEMsim" "spearmans" "RSEM_cor" 0.866230965888169
"604" "RSEMsim" "spearmans" "Salmon_align_cor" 0.797383063435385
"605" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.879947230745522
"606" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.884582150174275
"607" "RSEMsim" "spearmans" "Sailfish_cor" 0.877873119519926
"608" "RSEMsim" "spearmans" "eXpress_cor" 0.563311910478956
"609" "RSEMsim" "spearmans" "Kallisto_cor" 0.8838478416805
"610" "RSEMsim" "spearmans" "RSEM_cor" 0.864177352281829
"611" "RSEMsim" "spearmans" "Salmon_align_cor" 0.800736008643073
"612" "RSEMsim" "spearmans" "Salmon_quasi_cor" 0.877615466737688
"613" "RSEMsim" "spearmans" "Salmon_SMEM_cor" 0.882524180583562
"614" "RSEMsim" "spearmans" "Sailfish_cor" 0.873209415967479
"615" "RSEMsim" "spearmans" "eXpress_cor" 0.549050053603824
"616" "RSEMsim" "spearmans" "Kallisto_cor" 0.878006031726533
"617" "RSEMsim" "nrmse" "RSEM_nmrse" 17.3
"618" "RSEMsim" "nrmse" "Salmon_align_nmrse" 24.7
"619" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 14.3
"620" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 14.2
"621" "RSEMsim" "nrmse" "Sailfish_nmrse" 17.9
"622" "RSEMsim" "nrmse" "eXpress_nmrse" 45
"623" "RSEMsim" "nrmse" "Kallisto_nmrse" 14.3
"624" "RSEMsim" "nrmse" "RSEM_nmrse" 20
"625" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.8
"626" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.8
"627" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.6
"628" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.9
"629" "RSEMsim" "nrmse" "eXpress_nmrse" 42.5
"630" "RSEMsim" "nrmse" "Kallisto_nmrse" 16.6
"631" "RSEMsim" "nrmse" "RSEM_nmrse" 16.4
"632" "RSEMsim" "nrmse" "Salmon_align_nmrse" 25.3
"633" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 14.1
"634" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 13.9
"635" "RSEMsim" "nrmse" "Sailfish_nmrse" 15.4
"636" "RSEMsim" "nrmse" "eXpress_nmrse" 45.8
"637" "RSEMsim" "nrmse" "Kallisto_nmrse" 14
"638" "RSEMsim" "nrmse" "RSEM_nmrse" 19.6
"639" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.3
"640" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17.9
"641" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 17.6
"642" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.9
"643" "RSEMsim" "nrmse" "eXpress_nmrse" 44.1
"644" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.7
"645" "RSEMsim" "nrmse" "RSEM_nmrse" 20.8
"646" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.9
"647" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17.7
"648" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 17.4
"649" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.9
"650" "RSEMsim" "nrmse" "eXpress_nmrse" 37
"651" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.7
"652" "RSEMsim" "nrmse" "RSEM_nmrse" 19.1
"653" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.1
"654" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.7
"655" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.7
"656" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.3
"657" "RSEMsim" "nrmse" "eXpress_nmrse" 40
"658" "RSEMsim" "nrmse" "Kallisto_nmrse" 16.9
"659" "RSEMsim" "nrmse" "RSEM_nmrse" 17.5
"660" "RSEMsim" "nrmse" "Salmon_align_nmrse" 25.9
"661" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 15
"662" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 14.8
"663" "RSEMsim" "nrmse" "Sailfish_nmrse" 16.4
"664" "RSEMsim" "nrmse" "eXpress_nmrse" 50.4
"665" "RSEMsim" "nrmse" "Kallisto_nmrse" 15
"666" "RSEMsim" "nrmse" "RSEM_nmrse" 20.5
"667" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.8
"668" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 18.3
"669" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 17.8
"670" "RSEMsim" "nrmse" "Sailfish_nmrse" 19.8
"671" "RSEMsim" "nrmse" "eXpress_nmrse" 36.1
"672" "RSEMsim" "nrmse" "Kallisto_nmrse" 18
"673" "RSEMsim" "nrmse" "RSEM_nmrse" 18.6
"674" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.4
"675" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.7
"676" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.4
"677" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.2
"678" "RSEMsim" "nrmse" "eXpress_nmrse" 38.6
"679" "RSEMsim" "nrmse" "Kallisto_nmrse" 16.5
"680" "RSEMsim" "nrmse" "RSEM_nmrse" 18
"681" "RSEMsim" "nrmse" "Salmon_align_nmrse" 26.3
"682" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 15.3
"683" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 15.1
"684" "RSEMsim" "nrmse" "Sailfish_nmrse" 16.7
"685" "RSEMsim" "nrmse" "eXpress_nmrse" 39.3
"686" "RSEMsim" "nrmse" "Kallisto_nmrse" 15.2
"687" "RSEMsim" "nrmse" "RSEM_nmrse" 19
"688" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.5
"689" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.3
"690" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.1
"691" "RSEMsim" "nrmse" "Sailfish_nmrse" 16.6
"692" "RSEMsim" "nrmse" "eXpress_nmrse" 40.1
"693" "RSEMsim" "nrmse" "Kallisto_nmrse" 16.3
"694" "RSEMsim" "nrmse" "RSEM_nmrse" 18.8
"695" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.1
"696" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 15.4
"697" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 15.2
"698" "RSEMsim" "nrmse" "Sailfish_nmrse" 17.5
"699" "RSEMsim" "nrmse" "eXpress_nmrse" 46.8
"700" "RSEMsim" "nrmse" "Kallisto_nmrse" 15.6
"701" "RSEMsim" "nrmse" "RSEM_nmrse" 18.7
"702" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28
"703" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16
"704" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16
"705" "RSEMsim" "nrmse" "Sailfish_nmrse" 17.1
"706" "RSEMsim" "nrmse" "eXpress_nmrse" 45.5
"707" "RSEMsim" "nrmse" "Kallisto_nmrse" 16
"708" "RSEMsim" "nrmse" "RSEM_nmrse" 19.8
"709" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.7
"710" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.8
"711" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16
"712" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.6
"713" "RSEMsim" "nrmse" "eXpress_nmrse" 44.3
"714" "RSEMsim" "nrmse" "Kallisto_nmrse" 17
"715" "RSEMsim" "nrmse" "RSEM_nmrse" 18
"716" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.6
"717" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.3
"718" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 15.8
"719" "RSEMsim" "nrmse" "Sailfish_nmrse" 17.5
"720" "RSEMsim" "nrmse" "eXpress_nmrse" 49.6
"721" "RSEMsim" "nrmse" "Kallisto_nmrse" 16.3
"722" "RSEMsim" "nrmse" "RSEM_nmrse" 19.7
"723" "RSEMsim" "nrmse" "Salmon_align_nmrse" 28.8
"724" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.7
"725" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.7
"726" "RSEMsim" "nrmse" "Sailfish_nmrse" 19.3
"727" "RSEMsim" "nrmse" "eXpress_nmrse" 43.2
"728" "RSEMsim" "nrmse" "Kallisto_nmrse" 16.9
"729" "RSEMsim" "nrmse" "RSEM_nmrse" 18
"730" "RSEMsim" "nrmse" "Salmon_align_nmrse" 24.9
"731" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 14
"732" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 14.1
"733" "RSEMsim" "nrmse" "Sailfish_nmrse" 15.5
"734" "RSEMsim" "nrmse" "eXpress_nmrse" 46.5
"735" "RSEMsim" "nrmse" "Kallisto_nmrse" 14
"736" "RSEMsim" "nrmse" "RSEM_nmrse" 19.6
"737" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.7
"738" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 17
"739" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.7
"740" "RSEMsim" "nrmse" "Sailfish_nmrse" 18.3
"741" "RSEMsim" "nrmse" "eXpress_nmrse" 38.9
"742" "RSEMsim" "nrmse" "Kallisto_nmrse" 17.2
"743" "RSEMsim" "nrmse" "RSEM_nmrse" 18
"744" "RSEMsim" "nrmse" "Salmon_align_nmrse" 26.4
"745" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.3
"746" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 15.9
"747" "RSEMsim" "nrmse" "Sailfish_nmrse" 17.5
"748" "RSEMsim" "nrmse" "eXpress_nmrse" 37.1
"749" "RSEMsim" "nrmse" "Kallisto_nmrse" 16.1
"750" "RSEMsim" "nrmse" "RSEM_nmrse" 18.4
"751" "RSEMsim" "nrmse" "Salmon_align_nmrse" 26.5
"752" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 16.3
"753" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 16.1
"754" "RSEMsim" "nrmse" "Sailfish_nmrse" 17.9
"755" "RSEMsim" "nrmse" "eXpress_nmrse" 37.9
"756" "RSEMsim" "nrmse" "Kallisto_nmrse" 16.1
"757" "RSEMsim" "nrmse" "RSEM_nmrse" 18
"758" "RSEMsim" "nrmse" "Salmon_align_nmrse" 27.3
"759" "RSEMsim" "nrmse" "Salmon_quasi_nmrse" 15.8
"760" "RSEMsim" "nrmse" "Salmon_SMEM_nmrse" 15.8
"761" "RSEMsim" "nrmse" "Sailfish_nmrse" 16.3
"762" "RSEMsim" "nrmse" "eXpress_nmrse" 41.6
"763" "RSEMsim" "nrmse" "Kallisto_nmrse" 15.8
"764" "RSEMsim" "nrmse" "RSEM_nmrse" 17.8
