"Simulation" "Statistic" "Tool" "Value" "ID"
"3108" "unbias" "nrmse" "Kallisto_nmrse" 34.1 "avoid"
"3109" "unbias" "nrmse" "RSEM_nmrse" 33.9 "avoid"
"3110" "unbias" "nrmse" "Salmon_align_nmrse" 48.9 "avoid"
"3111" "unbias" "nrmse" "Salmon_quasi_nmrse" 44.5 "avoid"
"3112" "unbias" "nrmse" "Salmon_SMEM_nmrse" 44.7 "avoid"
"3113" "unbias" "nrmse" "Sailfish_nmrse" 44.1 "avoid"
"3114" "unbias" "nrmse" "eXpress_nmrse" 102.9 "avoid"
"3115" "unbias" "nrmse" "Kallisto_nmrse" 33.7 "avoid"
"3116" "unbias" "nrmse" "RSEM_nmrse" 33.7 "avoid"
"3117" "unbias" "nrmse" "Salmon_align_nmrse" 59.6 "avoid"
"3118" "unbias" "nrmse" "Salmon_quasi_nmrse" 55.9 "avoid"
"3119" "unbias" "nrmse" "Salmon_SMEM_nmrse" 57.6 "avoid"
"3120" "unbias" "nrmse" "Sailfish_nmrse" 48.3 "avoid"
"3121" "unbias" "nrmse" "eXpress_nmrse" 57.9 "avoid"
"3122" "unbias" "nrmse" "Kallisto_nmrse" 49.6 "avoid"
"3123" "unbias" "nrmse" "RSEM_nmrse" 29.8 "avoid"
"3124" "unbias" "nrmse" "Salmon_align_nmrse" 47.2 "avoid"
"3125" "unbias" "nrmse" "Salmon_quasi_nmrse" 46.1 "avoid"
"3126" "unbias" "nrmse" "Salmon_SMEM_nmrse" 46.9 "avoid"
"3127" "unbias" "nrmse" "Sailfish_nmrse" 35.7 "avoid"
"3128" "unbias" "nrmse" "eXpress_nmrse" 101.3 "avoid"
"3129" "unbias" "nrmse" "Kallisto_nmrse" 36.2 "avoid"
"3130" "unbias" "nrmse" "RSEM_nmrse" 45.9 "avoid"
"3131" "unbias" "nrmse" "Salmon_align_nmrse" 60.3 "avoid"
"3132" "unbias" "nrmse" "Salmon_quasi_nmrse" 58 "avoid"
"3133" "unbias" "nrmse" "Salmon_SMEM_nmrse" 58.4 "avoid"
"3134" "unbias" "nrmse" "Sailfish_nmrse" 36.4 "avoid"
"3135" "unbias" "nrmse" "eXpress_nmrse" 49.4 "avoid"
"3136" "unbias" "nrmse" "Kallisto_nmrse" 36.3 "avoid"
"3137" "unbias" "nrmse" "RSEM_nmrse" 39.2 "avoid"
"3138" "unbias" "nrmse" "Salmon_align_nmrse" 55.8 "avoid"
"3139" "unbias" "nrmse" "Salmon_quasi_nmrse" 61 "avoid"
"3140" "unbias" "nrmse" "Salmon_SMEM_nmrse" 62.7 "avoid"
"3141" "unbias" "nrmse" "Sailfish_nmrse" 36.3 "avoid"
"3142" "unbias" "nrmse" "eXpress_nmrse" 49.4 "avoid"
"3143" "unbias" "nrmse" "Kallisto_nmrse" 38.3 "avoid"
"3144" "unbias" "nrmse" "RSEM_nmrse" 37.4 "avoid"
"3145" "unbias" "nrmse" "Salmon_align_nmrse" 47.9 "avoid"
"3146" "unbias" "nrmse" "Salmon_quasi_nmrse" 41.8 "avoid"
"3147" "unbias" "nrmse" "Salmon_SMEM_nmrse" 42.6 "avoid"
"3148" "unbias" "nrmse" "Sailfish_nmrse" 37 "avoid"
"3149" "unbias" "nrmse" "eXpress_nmrse" 50.7 "avoid"
"3150" "unbias" "nrmse" "Kallisto_nmrse" 40.6 "avoid"
"3151" "unbias" "nrmse" "RSEM_nmrse" 27.9 "avoid"
"3152" "unbias" "nrmse" "Salmon_align_nmrse" 46.9 "avoid"
"3153" "unbias" "nrmse" "Salmon_quasi_nmrse" 52.2 "avoid"
"3154" "unbias" "nrmse" "Salmon_SMEM_nmrse" 53.6 "avoid"
"3155" "unbias" "nrmse" "Sailfish_nmrse" 38.4 "avoid"
"3156" "unbias" "nrmse" "eXpress_nmrse" 53.1 "avoid"
"3157" "unbias" "nrmse" "Kallisto_nmrse" 38.6 "avoid"
"3158" "unbias" "nrmse" "RSEM_nmrse" 37.6 "avoid"
"3159" "unbias" "nrmse" "Salmon_align_nmrse" 55.4 "avoid"
"3160" "unbias" "nrmse" "Salmon_quasi_nmrse" 47.4 "avoid"
"3161" "unbias" "nrmse" "Salmon_SMEM_nmrse" 48 "avoid"
"3162" "unbias" "nrmse" "Sailfish_nmrse" 40.6 "avoid"
"3163" "unbias" "nrmse" "eXpress_nmrse" 60.3 "avoid"
"3164" "unbias" "nrmse" "Kallisto_nmrse" 46 "avoid"
"3165" "unbias" "nrmse" "RSEM_nmrse" 27.8 "avoid"
"3166" "unbias" "nrmse" "Salmon_align_nmrse" 46.4 "avoid"
"3167" "unbias" "nrmse" "Salmon_quasi_nmrse" 44.2 "avoid"
"3168" "unbias" "nrmse" "Salmon_SMEM_nmrse" 45 "avoid"
"3169" "unbias" "nrmse" "Sailfish_nmrse" 37.8 "avoid"
"3170" "unbias" "nrmse" "eXpress_nmrse" 47.1 "avoid"
"3171" "unbias" "nrmse" "Kallisto_nmrse" 38.3 "avoid"
"3172" "unbias" "nrmse" "RSEM_nmrse" 57.7 "avoid"
"3173" "unbias" "nrmse" "Salmon_align_nmrse" 50.6 "avoid"
"3174" "unbias" "nrmse" "Salmon_quasi_nmrse" 45.7 "avoid"
"3175" "unbias" "nrmse" "Salmon_SMEM_nmrse" 49.7 "avoid"
"3176" "unbias" "nrmse" "Sailfish_nmrse" 69.4 "avoid"
"3177" "unbias" "nrmse" "eXpress_nmrse" 90.6 "avoid"
"3178" "unbias" "nrmse" "Kallisto_nmrse" 42.7 "avoid"
"3179" "unbias" "nrmse" "RSEM_nmrse" 36.1 "avoid"
"3180" "unbias" "nrmse" "Salmon_align_nmrse" 68.5 "avoid"
"3181" "unbias" "nrmse" "Salmon_quasi_nmrse" 51.6 "avoid"
"3182" "unbias" "nrmse" "Salmon_SMEM_nmrse" 52.4 "avoid"
"3183" "unbias" "nrmse" "Sailfish_nmrse" 37.6 "avoid"
"3184" "unbias" "nrmse" "eXpress_nmrse" 54.5 "avoid"
"3185" "unbias" "nrmse" "Kallisto_nmrse" 36 "avoid"
"3186" "unbias" "nrmse" "RSEM_nmrse" 28 "avoid"
"3187" "unbias" "nrmse" "Salmon_align_nmrse" 40.2 "avoid"
"3188" "unbias" "nrmse" "Salmon_quasi_nmrse" 36.1 "avoid"
"3189" "unbias" "nrmse" "Salmon_SMEM_nmrse" 36.7 "avoid"
"3190" "unbias" "nrmse" "Sailfish_nmrse" 32.3 "avoid"
"3191" "unbias" "nrmse" "eXpress_nmrse" 46.4 "avoid"
"3192" "unbias" "nrmse" "Kallisto_nmrse" 35.6 "avoid"
"3193" "unbias" "nrmse" "RSEM_nmrse" 27.1 "avoid"
"3194" "unbias" "nrmse" "Salmon_align_nmrse" 43.5 "avoid"
"3195" "unbias" "nrmse" "Salmon_quasi_nmrse" 42 "avoid"
"3196" "unbias" "nrmse" "Salmon_SMEM_nmrse" 43.3 "avoid"
"3197" "unbias" "nrmse" "Sailfish_nmrse" 33.4 "avoid"
"3198" "unbias" "nrmse" "eXpress_nmrse" 101.7 "avoid"
"3199" "unbias" "nrmse" "Kallisto_nmrse" 33.7 "avoid"
"3200" "unbias" "nrmse" "RSEM_nmrse" 33 "avoid"
"3201" "unbias" "nrmse" "Salmon_align_nmrse" 46.6 "avoid"
"3202" "unbias" "nrmse" "Salmon_quasi_nmrse" 47.8 "avoid"
"3203" "unbias" "nrmse" "Salmon_SMEM_nmrse" 48.3 "avoid"
"3204" "unbias" "nrmse" "Sailfish_nmrse" 43.5 "avoid"
"3205" "unbias" "nrmse" "eXpress_nmrse" 54.5 "avoid"
"3206" "unbias" "nrmse" "Kallisto_nmrse" 42.1 "avoid"
"3207" "unbias" "nrmse" "RSEM_nmrse" 32.9 "avoid"
"3208" "unbias" "nrmse" "Salmon_align_nmrse" 44.9 "avoid"
"3209" "unbias" "nrmse" "Salmon_quasi_nmrse" 41.4 "avoid"
"3210" "unbias" "nrmse" "Salmon_SMEM_nmrse" 40.7 "avoid"
"3211" "unbias" "nrmse" "Sailfish_nmrse" 37.7 "avoid"
"3212" "unbias" "nrmse" "eXpress_nmrse" 53.8 "avoid"
"3213" "unbias" "nrmse" "Kallisto_nmrse" 34.8 "avoid"
"3214" "unbias" "nrmse" "RSEM_nmrse" 31.7 "avoid"
"3215" "unbias" "nrmse" "Salmon_align_nmrse" 45.3 "avoid"
"3216" "unbias" "nrmse" "Salmon_quasi_nmrse" 37.8 "avoid"
"3217" "unbias" "nrmse" "Salmon_SMEM_nmrse" 37.9 "avoid"
"3218" "unbias" "nrmse" "Sailfish_nmrse" 35.7 "avoid"
"3219" "unbias" "nrmse" "eXpress_nmrse" 54.1 "avoid"
"3220" "unbias" "nrmse" "Kallisto_nmrse" 36.4 "avoid"
"3221" "unbias" "nrmse" "RSEM_nmrse" 44.3 "avoid"
"3222" "unbias" "nrmse" "Salmon_align_nmrse" 45.6 "avoid"
"3223" "unbias" "nrmse" "Salmon_quasi_nmrse" 39 "avoid"
"3224" "unbias" "nrmse" "Salmon_SMEM_nmrse" 40.7 "avoid"
"3225" "unbias" "nrmse" "Sailfish_nmrse" 49.9 "avoid"
"3226" "unbias" "nrmse" "eXpress_nmrse" 55.1 "avoid"
"3227" "unbias" "nrmse" "Kallisto_nmrse" 37.5 "avoid"
"3228" "unbias" "nrmse" "RSEM_nmrse" 27.4 "avoid"
"3229" "unbias" "nrmse" "Salmon_align_nmrse" 51.5 "avoid"
"3230" "unbias" "nrmse" "Salmon_quasi_nmrse" 56.5 "avoid"
"3231" "unbias" "nrmse" "Salmon_SMEM_nmrse" 60.4 "avoid"
"3232" "unbias" "nrmse" "Sailfish_nmrse" 40.2 "avoid"
"3233" "unbias" "nrmse" "eXpress_nmrse" 101.3 "avoid"
"3234" "unbias" "nrmse" "Kallisto_nmrse" 40.5 "avoid"
"3235" "unbias" "nrmse" "RSEM_nmrse" 30.3 "avoid"
"3236" "unbias" "nrmse" "Salmon_align_nmrse" 44.9 "avoid"
"3237" "unbias" "nrmse" "Salmon_quasi_nmrse" 45.9 "avoid"
"3238" "unbias" "nrmse" "Salmon_SMEM_nmrse" 46.2 "avoid"
"3239" "unbias" "nrmse" "Sailfish_nmrse" 40 "avoid"
"3240" "unbias" "nrmse" "eXpress_nmrse" 51.5 "avoid"
"3241" "unbias" "nrmse" "Kallisto_nmrse" 42 "avoid"
"3242" "unbias" "nrmse" "RSEM_nmrse" 38.7 "avoid"
"3243" "unbias" "nrmse" "Salmon_align_nmrse" 59.5 "avoid"
"3244" "unbias" "nrmse" "Salmon_quasi_nmrse" 55.9 "avoid"
"3245" "unbias" "nrmse" "Salmon_SMEM_nmrse" 55.4 "avoid"
"3246" "unbias" "nrmse" "Sailfish_nmrse" 37.8 "avoid"
"3247" "unbias" "nrmse" "eXpress_nmrse" 58.6 "avoid"
"3248" "unbias" "nrmse" "Kallisto_nmrse" 44.7 "avoid"
"3249" "unbias" "nrmse" "RSEM_nmrse" 31.8 "avoid"
"3250" "unbias" "nrmse" "Salmon_align_nmrse" 58.3 "avoid"
"3251" "unbias" "nrmse" "Salmon_quasi_nmrse" 60.2 "avoid"
"3252" "unbias" "nrmse" "Salmon_SMEM_nmrse" 62.1 "avoid"
"3253" "unbias" "nrmse" "Sailfish_nmrse" 48 "avoid"
"3254" "unbias" "nrmse" "eXpress_nmrse" 58.8 "avoid"
"3255" "unbias" "nrmse" "Kallisto_nmrse" 47 "avoid"
"3256" "unbias" "nrmse" "RSEM_nmrse" 45.7 "avoid"
"3257" "unbias" "nrmse" "Salmon_align_nmrse" 57.1 "avoid"
"3258" "unbias" "nrmse" "Salmon_quasi_nmrse" 57.1 "avoid"
"3259" "unbias" "nrmse" "Salmon_SMEM_nmrse" 58.4 "avoid"
"3260" "unbias" "nrmse" "Sailfish_nmrse" 43.7 "avoid"
"3261" "unbias" "nrmse" "eXpress_nmrse" 46.6 "avoid"
"3262" "unbias" "nrmse" "Kallisto_nmrse" 36.7 "avoid"
"3263" "unbias" "nrmse" "RSEM_nmrse" 35.8 "avoid"
"3264" "unbias" "nrmse" "Salmon_align_nmrse" 47.9 "avoid"
"3265" "unbias" "nrmse" "Salmon_quasi_nmrse" 46.3 "avoid"
"3266" "unbias" "nrmse" "Salmon_SMEM_nmrse" 46.2 "avoid"
"3267" "unbias" "nrmse" "Sailfish_nmrse" 48.5 "avoid"
"3268" "unbias" "nrmse" "eXpress_nmrse" 56.4 "avoid"
"3269" "unbias" "nrmse" "Kallisto_nmrse" 36.6 "avoid"
"3270" "unbias" "nrmse" "RSEM_nmrse" 42.3 "avoid"
"3271" "unbias" "nrmse" "Salmon_align_nmrse" 45.9 "avoid"
"3272" "unbias" "nrmse" "Salmon_quasi_nmrse" 41.4 "avoid"
"3273" "unbias" "nrmse" "Salmon_SMEM_nmrse" 43.2 "avoid"
"3274" "unbias" "nrmse" "Sailfish_nmrse" 52.6 "avoid"
"3275" "unbias" "nrmse" "eXpress_nmrse" 102.9 "avoid"
"3276" "unbias" "nrmse" "Kallisto_nmrse" 32.4 "avoid"
"3277" "unbias" "nrmse" "RSEM_nmrse" 31.2 "avoid"
"3278" "unbias" "nrmse" "Salmon_align_nmrse" 46.5 "avoid"
"3279" "unbias" "nrmse" "Salmon_quasi_nmrse" 46.5 "avoid"
"3280" "unbias" "nrmse" "Salmon_SMEM_nmrse" 47.2 "avoid"
"3281" "unbias" "nrmse" "Sailfish_nmrse" 39.4 "avoid"
"3282" "unbias" "nrmse" "eXpress_nmrse" 54.5 "avoid"
"3283" "unbias" "nrmse" "Kallisto_nmrse" 39.4 "avoid"
"3284" "unbias" "nrmse" "RSEM_nmrse" 46.5 "avoid"
"3285" "unbias" "nrmse" "Salmon_align_nmrse" 68.8 "avoid"
"3286" "unbias" "nrmse" "Salmon_quasi_nmrse" 64.5 "avoid"
"3287" "unbias" "nrmse" "Salmon_SMEM_nmrse" 63.7 "avoid"
"3288" "unbias" "nrmse" "Sailfish_nmrse" 52.4 "avoid"
"3289" "unbias" "nrmse" "eXpress_nmrse" 61.9 "avoid"
"3290" "unbias" "nrmse" "Kallisto_nmrse" 50.8 "avoid"
"3291" "unbias" "nrmse" "RSEM_nmrse" 32.1 "avoid"
"3292" "unbias" "nrmse" "Salmon_align_nmrse" 50 "avoid"
"3293" "unbias" "nrmse" "Salmon_quasi_nmrse" 45.2 "avoid"
"3294" "unbias" "nrmse" "Salmon_SMEM_nmrse" 44.4 "avoid"
"3295" "unbias" "nrmse" "Sailfish_nmrse" 37.2 "avoid"
"3296" "unbias" "nrmse" "eXpress_nmrse" 48.2 "avoid"
"3297" "unbias" "nrmse" "Kallisto_nmrse" 40.2 "avoid"
"3298" "unbias" "nrmse" "RSEM_nmrse" 32.1 "avoid"
"3299" "unbias" "nrmse" "Salmon_align_nmrse" 47.8 "avoid"
"3300" "unbias" "nrmse" "Salmon_quasi_nmrse" 43.9 "avoid"
"3301" "unbias" "nrmse" "Salmon_SMEM_nmrse" 44.9 "avoid"
"3302" "unbias" "nrmse" "Sailfish_nmrse" 34.8 "avoid"
"3303" "unbias" "nrmse" "eXpress_nmrse" 77.3 "avoid"
"3304" "unbias" "nrmse" "Kallisto_nmrse" 38 "avoid"
"3305" "unbias" "nrmse" "RSEM_nmrse" 33.4 "avoid"
"3306" "unbias" "nrmse" "Salmon_align_nmrse" 46.8 "avoid"
"3307" "unbias" "nrmse" "Salmon_quasi_nmrse" 42 "avoid"
"3308" "unbias" "nrmse" "Salmon_SMEM_nmrse" 42.5 "avoid"
"3309" "unbias" "nrmse" "Sailfish_nmrse" 33.3 "avoid"
"3310" "unbias" "nrmse" "eXpress_nmrse" 56.3 "avoid"
"3311" "unbias" "nrmse" "Kallisto_nmrse" 34.7 "avoid"
"3312" "unbias" "nrmse" "RSEM_nmrse" 40.1 "avoid"
"3313" "unbias" "nrmse" "Salmon_align_nmrse" 49.5 "avoid"
"3314" "unbias" "nrmse" "Salmon_quasi_nmrse" 50.1 "avoid"
"3315" "unbias" "nrmse" "Salmon_SMEM_nmrse" 53.5 "avoid"
"3316" "unbias" "nrmse" "Sailfish_nmrse" 46.8 "avoid"
"3317" "unbias" "nrmse" "eXpress_nmrse" 48.3 "avoid"
"3318" "unbias" "nrmse" "Kallisto_nmrse" 33.8 "avoid"
"3319" "unbias" "nrmse" "RSEM_nmrse" 29.4 "avoid"
"3320" "unbias" "nrmse" "Salmon_align_nmrse" 48.1 "avoid"
"3321" "unbias" "nrmse" "Salmon_quasi_nmrse" 42.8 "avoid"
"3322" "unbias" "nrmse" "Salmon_SMEM_nmrse" 45.2 "avoid"
"3323" "unbias" "nrmse" "Sailfish_nmrse" 33.5 "avoid"
"3324" "unbias" "nrmse" "eXpress_nmrse" 64.6 "avoid"
"3325" "unbias" "nrmse" "Kallisto_nmrse" 36.2 "avoid"
"3326" "unbias" "nrmse" "RSEM_nmrse" 47.6 "avoid"
"3327" "unbias" "nrmse" "Salmon_align_nmrse" 48.6 "avoid"
"3328" "unbias" "nrmse" "Salmon_quasi_nmrse" 43.8 "avoid"
"3329" "unbias" "nrmse" "Salmon_SMEM_nmrse" 43.5 "avoid"
"3330" "unbias" "nrmse" "Sailfish_nmrse" 56.4 "avoid"
"3331" "unbias" "nrmse" "eXpress_nmrse" 48.4 "avoid"
"3332" "unbias" "nrmse" "Kallisto_nmrse" 37.1 "avoid"
"3333" "unbias" "nrmse" "RSEM_nmrse" 31 "avoid"
"3334" "unbias" "nrmse" "Salmon_align_nmrse" 47.6 "avoid"
"3335" "unbias" "nrmse" "Salmon_quasi_nmrse" 44.9 "avoid"
"3336" "unbias" "nrmse" "Salmon_SMEM_nmrse" 47.6 "avoid"
"3337" "unbias" "nrmse" "Sailfish_nmrse" 37 "avoid"
"3338" "unbias" "nrmse" "eXpress_nmrse" 50.4 "avoid"
"3339" "unbias" "nrmse" "Kallisto_nmrse" 39 "avoid"
"3340" "unbias" "nrmse" "RSEM_nmrse" 44.7 "avoid"
"3341" "unbias" "nrmse" "Salmon_align_nmrse" 50.8 "avoid"
"3342" "unbias" "nrmse" "Salmon_quasi_nmrse" 51.6 "avoid"
"3343" "unbias" "nrmse" "Salmon_SMEM_nmrse" 51.1 "avoid"
"3344" "unbias" "nrmse" "Sailfish_nmrse" 39.1 "avoid"
"3345" "unbias" "nrmse" "eXpress_nmrse" 62.8 "avoid"
"3346" "unbias" "nrmse" "Kallisto_nmrse" 40.1 "avoid"
"3347" "unbias" "nrmse" "RSEM_nmrse" 37.8 "avoid"
"3348" "unbias" "nrmse" "Salmon_align_nmrse" 57.3 "avoid"
"3349" "unbias" "nrmse" "Salmon_quasi_nmrse" 46.1 "avoid"
"3350" "unbias" "nrmse" "Salmon_SMEM_nmrse" 46.7 "avoid"
"3351" "unbias" "nrmse" "Sailfish_nmrse" 43.1 "avoid"
"3352" "unbias" "nrmse" "eXpress_nmrse" 52.9 "avoid"
"3353" "unbias" "nrmse" "Kallisto_nmrse" 45.6 "avoid"
"3354" "unbias" "nrmse" "RSEM_nmrse" 53 "avoid"
"3355" "unbias" "nrmse" "Salmon_align_nmrse" 50.6 "avoid"
"3356" "unbias" "nrmse" "Salmon_quasi_nmrse" 48.1 "avoid"
"3357" "unbias" "nrmse" "Salmon_SMEM_nmrse" 49.6 "avoid"
"3358" "unbias" "nrmse" "Sailfish_nmrse" 34.8 "avoid"
"3359" "unbias" "nrmse" "eXpress_nmrse" 51.8 "avoid"
"3360" "unbias" "nrmse" "Kallisto_nmrse" 35.9 "avoid"
"3361" "unbias" "nrmse" "RSEM_nmrse" 25.3 "avoid"
"3362" "unbias" "nrmse" "Salmon_align_nmrse" 42.1 "avoid"
"3363" "unbias" "nrmse" "Salmon_quasi_nmrse" 34.7 "avoid"
"3364" "unbias" "nrmse" "Salmon_SMEM_nmrse" 38.3 "avoid"
"3365" "unbias" "nrmse" "Sailfish_nmrse" 30.1 "avoid"
"3366" "unbias" "nrmse" "eXpress_nmrse" 94 "avoid"
"3367" "unbias" "nrmse" "Kallisto_nmrse" 31.8 "avoid"
"3368" "unbias" "nrmse" "RSEM_nmrse" 32.7 "avoid"
"3369" "unbias" "nrmse" "Salmon_align_nmrse" 47 "avoid"
"3370" "unbias" "nrmse" "Salmon_quasi_nmrse" 41.8 "avoid"
"3371" "unbias" "nrmse" "Salmon_SMEM_nmrse" 42.3 "avoid"
"3372" "unbias" "nrmse" "Sailfish_nmrse" 36.3 "avoid"
"3373" "unbias" "nrmse" "eXpress_nmrse" 52.9 "avoid"
"3374" "unbias" "nrmse" "Kallisto_nmrse" 37.1 "avoid"
"3375" "unbias" "nrmse" "RSEM_nmrse" 40.6 "avoid"
"3376" "unbias" "nrmse" "Salmon_align_nmrse" 84 "avoid"
"3377" "unbias" "nrmse" "Salmon_quasi_nmrse" 64 "avoid"
"3378" "unbias" "nrmse" "Salmon_SMEM_nmrse" 68.3 "avoid"
"3379" "unbias" "nrmse" "Sailfish_nmrse" 50.5 "avoid"
"3380" "unbias" "nrmse" "eXpress_nmrse" 68.2 "avoid"
"3381" "unbias" "nrmse" "Kallisto_nmrse" 50.3 "avoid"
"3382" "unbias" "nrmse" "RSEM_nmrse" 48.3 "avoid"
"3383" "unbias" "nrmse" "Salmon_align_nmrse" 50.8 "avoid"
"3384" "unbias" "nrmse" "Salmon_quasi_nmrse" 48.1 "avoid"
"3385" "unbias" "nrmse" "Salmon_SMEM_nmrse" 52.9 "avoid"
"3386" "unbias" "nrmse" "Sailfish_nmrse" 34.2 "avoid"
"3387" "unbias" "nrmse" "eXpress_nmrse" 48.7 "avoid"
"3388" "unbias" "nrmse" "Kallisto_nmrse" 38.4 "avoid"
"3389" "unbias" "nrmse" "RSEM_nmrse" 29.3 "avoid"
"3390" "unbias" "nrmse" "Salmon_align_nmrse" 45.6 "avoid"
"3391" "unbias" "nrmse" "Salmon_quasi_nmrse" 41.2 "avoid"
"3392" "unbias" "nrmse" "Salmon_SMEM_nmrse" 42.3 "avoid"
"3393" "unbias" "nrmse" "Sailfish_nmrse" 34.4 "avoid"
"3394" "unbias" "nrmse" "eXpress_nmrse" 52.6 "avoid"
"3395" "unbias" "nrmse" "Kallisto_nmrse" 37 "avoid"
"3396" "unbias" "nrmse" "RSEM_nmrse" 37.3 "avoid"
"3397" "unbias" "nrmse" "Salmon_align_nmrse" 54.8 "avoid"
"3398" "unbias" "nrmse" "Salmon_quasi_nmrse" 48 "avoid"
"3399" "unbias" "nrmse" "Salmon_SMEM_nmrse" 50.8 "avoid"
"3400" "unbias" "nrmse" "Sailfish_nmrse" 43.1 "avoid"
"3401" "unbias" "nrmse" "eXpress_nmrse" 49.6 "avoid"
"3402" "unbias" "nrmse" "Kallisto_nmrse" 37.3 "avoid"
"3403" "unbias" "nrmse" "RSEM_nmrse" 54.3 "avoid"
"3404" "unbias" "nrmse" "Salmon_align_nmrse" 56.8 "avoid"
"3405" "unbias" "nrmse" "Salmon_quasi_nmrse" 53.6 "avoid"
"3406" "unbias" "nrmse" "Salmon_SMEM_nmrse" 54.9 "avoid"
"3407" "unbias" "nrmse" "Sailfish_nmrse" 50.6 "avoid"
"3408" "unbias" "nrmse" "eXpress_nmrse" 103.1 "avoid"
"3409" "unbias" "nrmse" "Kallisto_nmrse" 64.2 "avoid"
"3410" "unbias" "nrmse" "RSEM_nmrse" 47.4 "avoid"
"3411" "unbias" "nrmse" "Salmon_align_nmrse" 67.8 "avoid"
"3412" "unbias" "nrmse" "Salmon_quasi_nmrse" 66.5 "avoid"
"3413" "unbias" "nrmse" "Salmon_SMEM_nmrse" 68.9 "avoid"
"3414" "unbias" "nrmse" "Sailfish_nmrse" 35.5 "avoid"
"3415" "unbias" "nrmse" "eXpress_nmrse" 49.6 "avoid"
"3416" "unbias" "nrmse" "Kallisto_nmrse" 45.9 "avoid"
"3417" "unbias" "nrmse" "RSEM_nmrse" 38 "avoid"
"3418" "unbias" "nrmse" "Salmon_align_nmrse" 60.7 "avoid"
"3419" "unbias" "nrmse" "Salmon_quasi_nmrse" 55.3 "avoid"
"3420" "unbias" "nrmse" "Salmon_SMEM_nmrse" 57.6 "avoid"
"3421" "unbias" "nrmse" "Sailfish_nmrse" 34.6 "avoid"
"3422" "unbias" "nrmse" "eXpress_nmrse" 53.2 "avoid"
"3423" "unbias" "nrmse" "Kallisto_nmrse" 36.1 "avoid"
"3424" "unbias" "nrmse" "RSEM_nmrse" 31.1 "avoid"
"3425" "unbias" "nrmse" "Salmon_align_nmrse" 42.7 "avoid"
"3426" "unbias" "nrmse" "Salmon_quasi_nmrse" 40.4 "avoid"
"3427" "unbias" "nrmse" "Salmon_SMEM_nmrse" 39.7 "avoid"
"3428" "unbias" "nrmse" "Sailfish_nmrse" 31.5 "avoid"
"3429" "unbias" "nrmse" "eXpress_nmrse" 101.9 "avoid"
"3430" "unbias" "nrmse" "Kallisto_nmrse" 31.9 "avoid"
"3431" "unbias" "nrmse" "RSEM_nmrse" 27.7 "avoid"
"3432" "unbias" "nrmse" "Salmon_align_nmrse" 48.7 "avoid"
"3433" "unbias" "nrmse" "Salmon_quasi_nmrse" 47.5 "avoid"
"3434" "unbias" "nrmse" "Salmon_SMEM_nmrse" 44.7 "avoid"
"3435" "unbias" "nrmse" "Sailfish_nmrse" 35 "avoid"
"3436" "unbias" "nrmse" "eXpress_nmrse" 48.9 "avoid"
"3437" "unbias" "nrmse" "Kallisto_nmrse" 35.9 "avoid"
"3438" "unbias" "nrmse" "RSEM_nmrse" 30.1 "avoid"
"3439" "unbias" "nrmse" "Salmon_align_nmrse" 45.8 "avoid"
"3440" "unbias" "nrmse" "Salmon_quasi_nmrse" 44.2 "avoid"
"3441" "unbias" "nrmse" "Salmon_SMEM_nmrse" 44.9 "avoid"
"3442" "unbias" "nrmse" "Sailfish_nmrse" 36.9 "avoid"
"3443" "unbias" "nrmse" "eXpress_nmrse" 102 "avoid"
"3444" "unbias" "nrmse" "Kallisto_nmrse" 37.2 "avoid"
"3445" "unbias" "nrmse" "RSEM_nmrse" 27.4 "avoid"
"3446" "unbias" "nrmse" "Salmon_align_nmrse" 43.8 "avoid"
"3447" "unbias" "nrmse" "Salmon_quasi_nmrse" 39.4 "avoid"
"3448" "unbias" "nrmse" "Salmon_SMEM_nmrse" 40.9 "avoid"
"3449" "unbias" "nrmse" "Sailfish_nmrse" 33.7 "avoid"
"3450" "unbias" "nrmse" "eXpress_nmrse" 49.8 "avoid"
"3451" "unbias" "nrmse" "Kallisto_nmrse" 35.3 "avoid"
"3452" "unbias" "nrmse" "RSEM_nmrse" 33.8 "avoid"
"3453" "unbias" "nrmse" "Salmon_align_nmrse" 45.2 "avoid"
"3454" "unbias" "nrmse" "Salmon_quasi_nmrse" 40.7 "avoid"
"3455" "unbias" "nrmse" "Salmon_SMEM_nmrse" 41.2 "avoid"
"3456" "unbias" "nrmse" "Sailfish_nmrse" 35.7 "avoid"
"3457" "unbias" "nrmse" "eXpress_nmrse" 101.1 "avoid"
"3458" "unbias" "nrmse" "Kallisto_nmrse" 38.4 "avoid"
"3459" "unbias" "nrmse" "RSEM_nmrse" 31.2 "avoid"
"3460" "unbias" "nrmse" "Salmon_align_nmrse" 45.9 "avoid"
"3461" "unbias" "nrmse" "Salmon_quasi_nmrse" 44.7 "avoid"
"3462" "unbias" "nrmse" "Salmon_SMEM_nmrse" 44.8 "avoid"
"3463" "unbias" "nrmse" "Sailfish_nmrse" 38.5 "avoid"
"3464" "unbias" "nrmse" "eXpress_nmrse" 54.4 "avoid"
"3465" "unbias" "nrmse" "Kallisto_nmrse" 38.5 "avoid"
"3466" "unbias" "nrmse" "RSEM_nmrse" 32.4 "avoid"
"3467" "unbias" "nrmse" "Salmon_align_nmrse" 45.2 "avoid"
"3468" "unbias" "nrmse" "Salmon_quasi_nmrse" 38.5 "avoid"
